"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Silica (mg/L)","Secchi Disc Depth (M)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2014-08-01","1","Surface Water","1.3","0.048","10","71","4.7","80","310","0.15","0.027","0.005","7.9","0.3","31.2","0.87","2.4","2.8","26.9","0.23","0.19","0.37","0.02","0.6","0.002","2.5"
"Eastern Buffer","EM1","2014-08-01","1","Middle Water","0.5","0.026","4.8","59","4.1","90","340","0.12","0.018","0.015","7.7","<0.2","33.2","1.1","2.4","2.5","23.9","0.16","0.12","0.26","0.02","1.4","<0.001","1.3"
"Eastern Buffer","EM1","2014-08-01","1","Bottom Water","0.5","0.011","<0.2","48","3.4","34","95","0.1","0.014","0.015","7.7","3.3","34.2","1.2","2.4","2.8","22.7","0.13","0.07","0.18","0.02","3.1","<0.001","2"
"Eastern Buffer","EM1","2014-09-08","1","Surface Water","0.9","0.087","2.7","59","3.9","4300","6700","0.09","0.015","0.019","7.7","<0.2","31.9","0.71","2","12","28","0.19","0.24","0.35","0.04","4.1","0.002","2.4"
"Eastern Buffer","EM1","2014-09-08","1","Middle Water","0.8","0.052","3","69","4.5","3400","5800","0.064","0.011","0.01","7.6","0.3","31.9","0.57","2","10","27.7","0.13","0.19","0.27","0.02","6.7","0.001","1.8"
"Eastern Buffer","EM1","2014-09-08","1","Bottom Water","0.7","0.091","4.3","69","4.5","4200","6000","0.093","0.015","0.019","7.6","<0.2","31.9","0.73","2","7.2","27.7","0.2","0.24","0.35","0.04","10.5","0.002","2.7"
"Eastern Buffer","EM1","2014-10-03","1","Surface Water","0.5","0.14","<0.2","63","4","420","970","0.13","0.058","0.034","7.4","2.8","32.3","1.6","2.3","3.8","29.3","0.33","0.42","0.61","0.04","2.2","0.002","0.7"
"Eastern Buffer","EM1","2014-10-03","1","Middle Water","0.4","0.11","<0.2","64","4.1","900","2700","0.1","0.051","0.03","7.4","1.6","32.7","1.5","2.3","4.5","29.1","0.26","0.33","0.48","0.04","2.6","0.002","0.8"
"Eastern Buffer","EM1","2014-10-03","1","Bottom Water","0.4","0.047","<0.2","76","4.9","23","79","0.047","0.031","0.014","7.5","3.1","33.2","1.1","2.3","9.3","28.9","0.13","0.18","0.26","0.02","4.4","<0.001","1.2"
"Eastern Buffer","EM1","2014-11-13","1","Surface Water","0.5","0.046","6.8","70","4.8","200","430","0.072","0.024","0.018","8","2.3","32.8","0.32","4","2.7","24.6","0.14","0.23","0.33","0.03","4.3","0.002","0.8"
"Eastern Buffer","EM1","2014-11-13","1","Middle Water","0.6","0.044","5.5","94","6.5","170","480","0.069","0.024","0.009","8","1.2","33","0.34","4","2.5","24.7","0.14","0.21","0.3","0.03","3.5","0.002","1.4"
"Eastern Buffer","EM1","2014-11-13","1","Bottom Water","0.2","0.035","2.1","95","6.5","110","190","0.037","0.021","0.007","8","2.7","33","0.43","4","5.2","24.5","0.09","0.2","0.26","0.02","5.1","0.002","1.1"
"Eastern Buffer","EM1","2014-12-05","1","Surface Water","0.1","0.023","7.1","95","6.9","21","42","0.039","0.007","0.009","7.9","0.5","32.5","0.09","3","2","21.8","0.07","0.23","0.28","<0.02","2.3","<0.001","0.7"
"Eastern Buffer","EM1","2014-12-05","1","Middle Water","0.2","0.025","6.2","97","7","38","77","0.045","0.007","0.009","7.9","1.1","32.5","0.09","3","2.3","21.8","0.08","0.26","0.31","<0.02","1.9","<0.001","1"
"Eastern Buffer","EM1","2014-12-05","1","Bottom Water","0.3","0.024","28","98","7.1","27","110","0.041","0.007","0.01","8","<0.2","32.6","0.09","3","2.6","21.8","0.07","0.27","0.32","<0.02","1.8","<0.001","0.7"
"Eastern Buffer","EM1","2015-01-02","1","Surface Water","0.7","0.032","2.4","100","7.8","4","4","0.06","0.013","0.006","7.9","1.2","32","0.33","3.6","1.3","17.6","0.11","0.46","0.53","0.02","5.2","<0.001","0.7"
"Eastern Buffer","EM1","2015-01-02","1","Middle Water","0.5","<0.005","2.2","103","8.1","11","14","0.061","0.014","0.005","7.9","<0.2","32","0.34","3.6","0.8","17.6","0.08","0.36","0.44","<0.02","4.3","<0.001","<0.5"
"Eastern Buffer","EM1","2015-01-02","1","Bottom Water","0.6","0.028","2.7","103","8.1","7","10","0.056","0.013","0.005","7.9","2.1","32","0.37","3.6","1.6","17.6","0.1","0.29","0.36","<0.02","4.8","<0.001","<0.5"
"Eastern Buffer","EM1","2015-02-02","1","Surface Water","0.6","0.028","3.2","95","7.6","43","96","0.11","0.01","0.011","7.8","0.4","31.9","0.65","4.8","1.1","16.8","0.15","0.21","0.33","<0.02","1.6","<0.001","<0.5"
"Eastern Buffer","EM1","2015-02-02","1","Middle Water","0.5","0.03","2.5","99","7.9","51","73","0.1","0.01","0.006","7.8","0.5","31.9","0.65","4.8","1.2","16.7","0.14","0.16","0.27","<0.02","0.8","<0.001","<0.5"
"Eastern Buffer","EM1","2015-02-02","1","Bottom Water","0.5","0.028","1.5","99","8","46","95","0.099","0.01","0.009","7.9","1.4","31.9","0.58","4.8","1","16.6","0.14","0.2","0.31","0.03","0.7","<0.001","<0.5"
"Eastern Buffer","EM1","2015-03-02","1","Surface Water","0.6","0.026","1.3","92","7.2","58","85","0.049","0.006","0.008","7.8","0.5","32.7","0.27","4.1","0.7","18","0.08","0.26","0.32","0.02","1.4","<0.001","<0.5"
"Eastern Buffer","EM1","2015-03-02","1","Middle Water","0.5","0.023","1.3","97","7.6","44","90","0.047","0.005","0.007","7.8","1.1","32.7","0.31","4.1","1.8","18","0.08","0.21","0.26","<0.02","0.9","<0.001","0.6"
"Eastern Buffer","EM1","2015-03-02","1","Bottom Water","0.4","0.026","1.4","98","7.6","21","45","0.046","0.005","0.007","7.8","1","32.7","0.29","4.1","1.2","18.1","0.08","0.22","0.27","<0.02","1.1","<0.001","<0.5"
"Eastern Buffer","EM1","2015-04-09","1","Surface Water","0.7","0.043","2.2","96","6.9","8","14","0.02","0.003","0.008","7.8","<0.2","33.4","0.22","4","1.6","21.8","0.07","0.3","0.32","<0.02","1.1","0.001","0.5"
"Eastern Buffer","EM1","2015-04-09","1","Middle Water","0.6","0.035","2","97","7","16","32","0.023","0.004","0.006","7.8","<0.2","33.4","0.22","4","1.5","21.8","0.06","0.28","0.31","<0.02","1.4","<0.001","0.5"
"Eastern Buffer","EM1","2015-04-09","1","Bottom Water","0.5","0.042","1","96","6.9","21","35","0.025","0.004","0.008","7.8","<0.2","33.4","0.23","4","3.3","21.8","0.07","0.18","0.21","<0.02","2.3","<0.001","0.6"
"Eastern Buffer","EM1","2015-05-06","1","Surface Water","0.7","0.07","1.7","95","6.5","12","45","0.091","0.013","0.005","8.2","1","32.3","0.12","5","0.5","24.8","0.17","0.35","0.45","0.02","2.4","0.004","<0.5"
"Eastern Buffer","EM1","2015-05-06","1","Middle Water","0.5","0.084","2.1","80","5.6","120","230","0.04","0.014","0.005","8.1","0.9","33.2","0.17","5","1","23.9","0.14","0.2","0.25","0.02","3.4","0.004","0.5"
"Eastern Buffer","EM1","2015-05-06","1","Bottom Water","0.5","0.076","2.7","79","5.5","140","270","0.023","0.014","0.006","8.1","0.4","33.6","0.18","5","1.2","23.6","0.11","0.18","0.22","0.02","2.8","0.004","0.7"
"Eastern Buffer","EM1","2015-06-17","1","Surface Water","1.3","0.065","10","71","4.9","100","310","0.15","0.032","0.007","7.9","0.6","32.5","0.77","2","12","24.3","0.25","0.19","0.37","0.03","5.2","0.002","3.2"
"Eastern Buffer","EM1","2015-06-17","1","Middle Water","0.9","0.037","3.1","53","3.7","140","410","0.088","0.033","0.012","7.9","<0.2","33.9","0.99","2","2.4","23.1","0.16","0.12","0.24","0.03","3.5","0.001","0.7"
"Eastern Buffer","EM1","2015-06-17","1","Bottom Water","0.6","0.03","2","51","3.6","130","310","0.059","0.037","0.008","7.9","0.2","34.2","1","2","2","22.9","0.13","0.11","0.21","0.02","3.6","<0.001","0.8"
"Eastern Buffer","EM1","2015-07-10","1","Surface Water","1.3","0.02","0.9","102","6.8","2","7","<0.002","0.004","0.005","8.3","0.8","32.9","0.15","3.5","3.2","26.8","0.03","0.17","0.18","<0.02","2.9","0.002","1.4"
"Eastern Buffer","EM1","2015-07-10","1","Middle Water","1.1","0.038","2.6","100","6.8","16","36","0.022","0.005","0.007","8.3","1.5","32.9","0.15","3.5","1.6","25.8","0.07","0.16","0.19","<0.02","2.7","0.003","0.6"
"Eastern Buffer","EM1","2015-07-10","1","Bottom Water","0.7","0.064","1.9","74","5.1","88","170","0.035","0.01","0.012","8.2","0.8","33.3","0.41","3.5","3.3","24.7","0.11","0.16","0.21","<0.02","3.9","0.004","0.9"
"Eastern Buffer","EM1","2015-08-05","1","Surface Water","2.1","0.058","22","88","6","28","130","0.048","0.009","0.004","7.9","2.3","32.2","0.44","3","3.7","25.8","0.12","0.31","0.37","0.04","3.6","0.002","1.9"
"Eastern Buffer","EM1","2015-08-05","1","Middle Water","1.1","0.045","14","87","6","170","460","0.091","0.018","0.006","7.9","1","32.7","0.77","3","1.9","24.4","0.15","0.25","0.36","0.04","3.3","0.001","1.1"
"Eastern Buffer","EM1","2015-08-05","1","Bottom Water","0.6","0.034","4.4","54","3.8","50","100","0.03","0.02","0.004","7.8","3.2","34.2","1","3","4.5","22.6","0.08","0.23","0.28","0.04","4.6","<0.001","1"
"Eastern Buffer","EM1","2015-09-21","1","Surface Water","1.1","0.3","0.8","67","4.4","240","4500","0.18","0.033","0.037","8","0.8","31.6","1.8","2","20","28.3","0.51","0.75","0.96","0.09","1.9","0.016","2.3"
"Eastern Buffer","EM1","2015-09-21","1","Middle Water","0.4","0.21","1.2","69","4.5","240","490","0.12","0.024","0.029","8","0.8","32.3","1.5","2","12","28.1","0.35","0.78","0.92","0.08","2.2","0.012","1.6"
"Eastern Buffer","EM1","2015-09-21","1","Bottom Water","1","0.15","0.9","76","4.9","83","110","0.078","0.018","0.024","8.1","0.3","32.9","1.2","2","12","28","0.25","1.1","1.2","0.08","2.1","0.009","1.3"
"Eastern Buffer","EM1","2015-10-15","1","Surface Water","0.5","0.013","1.5","83","5.5","7","21","0.058","0.091","0.022","7.9","0.4","32.7","1.4","2.3","3.3","27.2","0.16","0.64","0.79","0.17","4.3","<0.001","0.7"
"Eastern Buffer","EM1","2015-10-15","1","Middle Water","1","0.011","2.1","85","5.6","18","83","0.054","0.09","0.022","7.9","<0.2","32.8","1.4","2.3","4.1","27.1","0.16","0.29","0.43","0.07","4.6","<0.001","1"
"Eastern Buffer","EM1","2015-10-15","1","Bottom Water","0.8","0.009","1.2","86","5.7","7","16","0.038","0.078","0.019","7.9","0.3","32.9","1.3","2.3","6.6","27","0.13","0.2","0.32","0.04","6.2","<0.001","1.4"
"Eastern Buffer","EM1","2015-11-27","1","Surface Water","0.4","0.033","2.2","84","5.8","13","28","0.046","0.03","0.012","7.8","0.4","33.1","0.74","3.5","1","24.4","0.11","0.1","0.18","0.07","21.7","<0.001","0.6"
"Eastern Buffer","EM1","2015-11-27","1","Middle Water","0.4","0.032","2.4","95","6.6","11","38","0.038","0.028","0.012","7.8","0.5","33.1","0.71","3.5","1","24.4","0.1","0.07","0.14","0.07","3.9","<0.001","0.8"
"Eastern Buffer","EM1","2015-11-27","1","Bottom Water","0.4","0.028","2","97","6.7","2","14","0.031","0.024","0.012","7.9","0.8","33.2","0.67","3.5","2.8","24.4","0.08","0.11","0.17","0.05","4.2","<0.001","0.5"
"Eastern Buffer","EM1","2015-12-12","1","Surface Water","0.3","0.02","0.8","89","6.4","3","5","0.023","0.047","0.011","8.2","0.3","33.2","0.71","1.5","4","21.9","0.09","0.53","0.6","0.04","2.5","0.001","<0.5"
"Eastern Buffer","EM1","2015-12-12","1","Middle Water","0.3","0.021","1","90","6.5","3","4","0.03","0.046","0.012","8.2","<0.2","33.2","0.7","1.5","3","21.9","0.1","0.42","0.5","0.03","2.8","0.001","<0.5"
"Eastern Buffer","EM1","2015-12-12","1","Bottom Water","0.4","0.018","0.8","91","6.6","7","11","0.026","0.046","0.014","8.2","<0.2","33.2","0.69","1.5","3.9","21.9","0.09","0.41","0.48","0.03","3","0.001","<0.5"
"Eastern Buffer","EM1","2016-01-04","1","Surface Water","1","0.03","1.4","95","7.3","14","26","0.14","0.021","0.016","7.6","0.5","31.7","0.94","4","0.6","19.4","0.19","0.39","0.55","0.05","2.3","<0.001","<0.5"
"Eastern Buffer","EM1","2016-01-04","1","Middle Water","0.8","0.028","2","98","7.5","13","20","0.14","0.022","0.016","7.6","<0.2","31.8","0.94","4","0.9","19.4","0.19","0.5","0.66","0.03","2.3","<0.001","0.7"
"Eastern Buffer","EM1","2016-01-04","1","Bottom Water","0.7","0.053","1.3","93","7.1","120","140","0.16","0.021","0.02","7.6","0.3","31.9","0.98","4","<0.5","19.5","0.23","0.55","0.73","0.03","2.3","<0.001","<0.5"
"Eastern Buffer","EM1","2016-02-20","1","Surface Water","0.9","0.046","3.3","97","8.1","100","130","0.17","0.018","0.012","8","<0.2","30.9","0.88","4.3","1.4","15.3","0.23","0.62","0.81","0.03","0.4","0.001","0.6"
"Eastern Buffer","EM1","2016-02-20","1","Middle Water","1.1","0.054","2.8","97","8","120","130","0.17","0.019","0.005","8","<0.2","31","0.89","4.3","0.9","15.4","0.24","0.64","0.83","0.03","0.5","0.001","0.5"
"Eastern Buffer","EM1","2016-02-20","1","Bottom Water","0.7","0.052","1","97","8","100","110","0.16","0.019","0.005","8","<0.2","31","0.89","4.3","1.1","15.4","0.23","0.68","0.86","0.03","0.5","0.001","<0.5"
"Eastern Buffer","EM1","2016-03-04","1","Surface Water","2.4","0.078","11","114","9.1","10","20","0.051","<0.002","0.004","7.8","4.1","31.1","1","3.5","3.2","17.2","0.13","0.32","0.37","0.03","2.6","0.001","1.6"
"Eastern Buffer","EM1","2016-03-04","1","Middle Water","1.4","0.061","1.4","110","8.9","27","38","0.039","<0.002","0.004","7.7","<0.2","31.2","0.96","3.5","6.4","16.6","0.1","0.44","0.48","0.03","2.4","<0.001","1.4"
"Eastern Buffer","EM1","2016-03-04","1","Bottom Water","1","0.055","0.9","107","8.6","1","2","0.039","<0.002","0.004","7.7","<0.2","31.4","0.95","3.5","3.6","16.5","0.1","0.3","0.34","0.02","2.5","<0.001","1"
"Eastern Buffer","EM1","2016-04-11","1","Surface Water","1.3","0.078","1.2","107","8.1","66","170","0.037","0.005","0.007","8","0.4","32.2","0.63","5","8.9","19.8","0.12","0.46","0.5","0.04","0.6","0.003","1.6"
"Eastern Buffer","EM1","2016-04-11","1","Middle Water","1.2","0.078","0.7","96","7.3","54","180","0.04","0.005","0.007","8","1.5","32.4","0.64","5","8.6","19.4","0.12","0.29","0.34","0.02","0.9","0.002","1.4"
"Eastern Buffer","EM1","2016-04-11","1","Bottom Water","0.4","0.07","0.4","89","6.8","52","92","0.041","0.007","0.005","7.9","<0.2","33.3","0.66","5","8.8","19.1","0.12","0.24","0.29","<0.02","1.8","0.002","1"
"Eastern Buffer","EM1","2016-05-04","1","Surface Water","0.9","0.1","0.5","81","5.8","420","650","0.049","0.01","0.014","7.6","<0.2","31.7","0.64","3.5","2.3","22.8","0.16","0.66","0.72","0.04","1.2","0.002","0.7"
"Eastern Buffer","EM1","2016-05-04","1","Middle Water","0.9","0.082","0.8","82","5.9","290","450","0.031","0.007","0.008","7.6","<0.2","32.1","0.59","3.5","2","22.5","0.12","0.31","0.35","0.03","1.4","0.001","<0.5"
"Eastern Buffer","EM1","2016-05-04","1","Bottom Water","0.8","0.069","0.5","83","6","100","270","0.024","0.007","0.006","7.6","<0.2","32.2","0.59","3.5","2.3","22.4","0.1","0.4","0.43","0.03","1.4","0.001","<0.5"
"Eastern Buffer","EM1","2016-06-01","1","Surface Water","1.3","0.072","5.5","86","5.7","140","840","0.22","0.022","<0.002","7.8","2.4","29.4","0.94","3.5","12","27.4","0.31","0.22","0.46","0.06","0.9","0.002","1.8"
"Eastern Buffer","EM1","2016-06-01","1","Middle Water","0.6","0.051","1.9","81","5.4","7","21","0.02","0.011","<0.002","7.7","3.4","32.7","0.61","3.5","11","26.5","0.08","0.52","0.55","0.06","1.5","0.001","2"
"Eastern Buffer","EM1","2016-06-01","1","Bottom Water","0.6","0.045","1.1","76","5.1","29","96","<0.002","0.008","<0.002","7.6","0.8","31.4","0.63","3.5","9.9","26.8","0.06","0.43","0.44","0.03","1.5","<0.001","1.5"
"Eastern Buffer","EM1","2016-07-04","1","Surface Water","1.4","0.04","10","76","5.3","220","680","0.3","0.019","0.013","7.9","2","25.5","1.7","2","4","26.7","0.36","0.14","0.46","0.15","3.5","0.002","1.3"
"Eastern Buffer","EM1","2016-07-04","1","Middle Water","0.5","0.023","3.2","56","4","90","240","0.16","0.012","0.017","7.7","1.7","31.6","1.5","2","4.8","23.9","0.2","0.19","0.36","0.07","3.4","<0.001","1.4"
"Eastern Buffer","EM1","2016-07-04","1","Bottom Water","0.8","0.012","1.8","50","3.5","61","140","0.14","0.011","0.017","7.7","1.6","31.4","1.5","2","6.1","24.4","0.16","0.22","0.37","0.04","3.4","<0.001","1.4"
"Eastern Buffer","EM1","2016-08-11","1","Surface Water","0.5","0.14","5.2","77","5.3","600","3700","0.17","0.051","0.032","7.8","2.3","31","1.3","2.5","8.8","25.3","0.36","0.79","1.01","0.05","4.3","0.004","2.5"
"Eastern Buffer","EM1","2016-08-11","1","Middle Water","0.3","0.032","0.5","51","3.5","76","120","0.078","0.042","0.018","7.9","0.9","33.7","1.2","2.5","8.4","23.9","0.15","0.59","0.71","0.03","3.9","<0.001","2.1"
"Eastern Buffer","EM1","2016-08-11","1","Bottom Water","0.3","0.014","0.6","51","3.6","17","70","0.061","0.034","0.013","7.9","0.3","33.9","1.1","2.5","13","23.7","0.11","1.4","1.5","0.03","3.8","<0.001","2.5"
"Eastern Buffer","EM1","2016-09-15","1","Surface Water","1.4","0.042","8.5","88","5.8","83","160","0.069","0.016","0.009","8.2","3.2","31.7","0.67","3","22","27.6","0.13","0.45","0.54","0.02","3.4","0.003","4.8"
"Eastern Buffer","EM1","2016-09-15","1","Middle Water","0.9","0.052","4.2","85","5.6","50","98","0.074","0.016","0.014","8.1","2.6","32.1","1.1","3","21","27.2","0.14","0.28","0.37","<0.02","4.6","0.003","4.7"
"Eastern Buffer","EM1","2016-09-15","1","Bottom Water","0.9","0.048","5.9","70","4.6","76","130","0.075","0.015","0.015","8.1","5.2","32.2","1.2","3","21","27","0.14","0.39","0.48","<0.02","5.7","0.003","4.2"
"Eastern Buffer","EM1","2016-10-12","1","Surface Water","0.2","0.029","3.3","90","5.9","140","310","0.031","0.016","0.008","8","0.8","32.4","0.35","3.4","2.6","27.7","0.08","0.35","0.4","0.02","4.1","0.002","0.8"
"Eastern Buffer","EM1","2016-10-12","1","Middle Water","0.4","0.03","2.4","73","4.8","80","180","0.018","0.014","0.007","8","0.2","32.4","0.35","3.4","3","27.7","0.06","0.22","0.25","0.03","3.6","0.002","0.8"
"Eastern Buffer","EM1","2016-10-12","1","Bottom Water","0.3","0.024","2.3","91","6","29","81","0.016","0.013","0.006","8","0.5","32.5","0.38","3.4","3.5","27.6","0.05","0.55","0.58","<0.02","4","0.001","0.8"
"Eastern Buffer","EM1","2016-11-11","1","Surface Water","<0.1","0.021","1.3","93","6.4","390","880","0.043","0.094","0.012","7.7","0.4","31.3","0.71","2.3","11","25.3","0.16","0.15","0.29","0.02","5.6","<0.001","2"
"Eastern Buffer","EM1","2016-11-11","1","Middle Water","<0.1","0.017","0.8","80","5.5","430","980","0.052","0.089","0.012","7.7","0.8","31.4","0.64","2.3","11","25.3","0.16","0.29","0.43","0.03","3.3","<0.001","1.9"
"Eastern Buffer","EM1","2016-11-11","1","Bottom Water","<0.1","0.013","0.6","84","5.8","120","320","0.008","0.085","0.008","7.7","0.2","31.4","0.65","2.3","11","25.3","0.11","0.48","0.57","0.03","3.2","<0.001","1.5"
"Eastern Buffer","EM1","2016-12-10","1","Surface Water","0.5","0.038","2.9","91","6.6","30","64","0.14","0.035","0.02","8.2","0.4","31","1.1","3","1.8","22.4","0.21","0.57","0.75","0.04","1.3","0.002","0.5"
"Eastern Buffer","EM1","2016-12-10","1","Middle Water","0.7","0.037","3.1","93","6.8","100","200","0.14","0.033","0.019","8.2","<0.2","31","1.1","3","1.9","22.3","0.21","0.45","0.62","0.03","0.9","0.002","0.6"
"Eastern Buffer","EM1","2016-12-10","1","Bottom Water","0.7","0.034","2.6","95","6.9","55","95","0.14","0.031","0.018","8.2","2","31","1.1","3","1.8","22.2","0.21","0.39","0.56","0.03","1.2","0.002","0.6"
"Eastern Buffer","EM1","2017-01-09","1","Surface Water","0.8","0.12","2.6","60","4.5","9","21","0.12","0.021","0.021","8.1","1.4","30.5","0.3","4","1.7","20.3","0.26","0.3","0.44","0.04","0.6","0.005","0.6"
"Eastern Buffer","EM1","2017-01-09","1","Middle Water","0.7","0.089","3.1","97","7.3","18","37","0.1","0.019","0.018","8.1","1","30.6","0.3","4","1.3","20.3","0.21","0.28","0.4","0.04","0.5","0.004","0.6"
"Eastern Buffer","EM1","2017-01-09","1","Bottom Water","0.9","0.091","2.1","98","7.4","50","97","0.098","0.019","0.019","8.1","2","30.7","0.32","4","1","20.2","0.21","0.19","0.31","0.03","0.4","0.004","<0.5"
"Eastern Buffer","EM1","2017-02-10","1","Surface Water","0.3","0.018","1.1","85","6.8","86","130","0.18","0.023","0.02","8","<0.2","30.9","1.5","3","7.3","17.1","0.22","0.2","0.4","0.03","6.9","0","1"
"Eastern Buffer","EM1","2017-02-10","1","Middle Water","0.3","0.019","0.6","94","7.5","120","200","0.17","0.023","0.02","8","0.4","31","1.5","3","9.4","17.2","0.21","0.37","0.56","0.05","1","0","1.6"
"Eastern Buffer","EM1","2017-02-10","1","Bottom Water","0.5","0.015","0.6","97","7.7","59","83","0.18","0.022","0.018","8","0.2","31","1.5","3","7.3","17.2","0.22","0.22","0.42","0.05","1.1","0","1"
"Eastern Buffer","EM1","2017-03-08","1","Surface Water","0.2","0.049","1.5","98","7.7","11","15","0.047","0.005","0.014","7.8","<0.2","32.3","0.6","6","1.7","18.1","0.1","0.34","0.39","0.02","2.2","0.001","1.1"
"Eastern Buffer","EM1","2017-03-08","1","Middle Water","0.4","0.047","0.5","101","7.9","13","15","0.049","0.004","0.012","7.8","<0.2","32.3","0.59","6","0.7","18.1","0.1","0.3","0.35","0.02","2.3","0.001","0.6"
"Eastern Buffer","EM1","2017-03-08","1","Bottom Water","<0.1","0.034","0.8","103","8","2","4","0.037","0.004","0.01","7.8","0.7","32.3","0.58","6","0.6","18.1","0.08","0.26","0.3","<0.02","2.1","0.001","<0.5"
"Eastern Buffer","EM1","2017-04-01","1","Surface Water","0.4","0.051","0.9","93","7.1","4","8","0.05","0.006","0.015","8.1","<0.2","32.5","0.66","4.5","0.7","19.1","0.11","0.28","0.34","0.03","1","0.002","<0.5"
"Eastern Buffer","EM1","2017-04-01","1","Middle Water","0.4","0.06","1.1","96","7.3","2","5","0.054","0.005","0.016","8.1","0.3","32.5","0.67","4.5","<0.5","19","0.12","0.44","0.5","0.02","0.4","0.002","<0.5"
"Eastern Buffer","EM1","2017-04-01","1","Bottom Water","0.1","0.043","0.7","96","7.3","5","17","0.032","0.005","0.01","8.1","0.5","32.7","0.61","4.5","1.4","19.1","0.08","0.79","0.83","0.12","1.2","0.001","<0.5"
